일시,평균,평년,서울,부산,대구,광주,대전,year,month,day
2014-03-20,18400,25400,22000,19000,18000,15000,18000,2014,3,20
2014-03-21,18800,25327,22000,19000,18000,15000,20000,2014,3,21
2014-03-24,19000,25160,23000,19000,18000,15000,20000,2014,3,24
2014-03-25,19000,25213,23000,19000,18000,15000,20000,2014,3,25
2014-03-26,19000,25173,23000,19000,18000,15000,20000,2014,3,26
2014-03-27,19000,25147,23000,19000,18000,15000,20000,2014,3,27
2014-03-28,19000,25140,23000,19000,18000,15000,20000,2014,3,28
2014-03-31,19000,25227,23000,19000,18000,15000,20000,2014,3,31
2014-04-01,19000,25227,23000,19000,18000,15000,20000,2014,4,1
2014-04-02,19000,25200,23000,19000,18000,15000,20000,2014,4,2
2014-04-03,19000,25183,23000,19000,18000,15000,20000,2014,4,3
2014-04-04,19000,25237,23000,19000,18000,15000,20000,2014,4,4
2014-04-07,19200,25560,24000,19000,18000,15000,20000,2014,4,7
2014-04-08,18800,25800,22000,19000,18000,15000,20000,2014,4,8
2014-04-09,19400,25950,22000,19000,18000,18000,20000,2014,4,9
2014-04-10,19400,26177,22000,19000,18000,18000,20000,2014,4,10
2014-04-11,19400,26320,22000,19000,18000,18000,20000,2014,4,11
2014-04-14,19400,26867,22000,19000,18000,18000,20000,2014,4,14
2014-04-15,19400,27067,22000,19000,18000,18000,20000,2014,4,15
2014-04-16,19600,27267,22000,20000,18000,18000,20000,2014,4,16
2014-04-17,19600,27363,22000,20000,18000,18000,20000,2014,4,17
2014-04-18,19600,27360,22000,20000,18000,18000,20000,2014,4,18
2014-04-21,20000,27440,23000,21000,18000,18000,20000,2014,4,21
2014-04-22,20000,27533,23000,21000,18000,18000,20000,2014,4,22
2014-04-23,20000,27600,23000,21000,18000,18000,20000,2014,4,23
2014-04-24,20000,27660,23000,21000,18000,18000,20000,2014,4,24
2014-04-25,20400,27683,23000,21000,18000,18000,22000,2014,4,25
2014-04-28,21000,27787,23000,21000,19000,20000,22000,2014,4,28
2014-04-29,21000,27813,23000,21000,19000,20000,22000,2014,4,29
2014-04-30,21200,27813,23000,22000,19000,20000,22000,2014,4,30
2014-05-02,21200,27827,23000,22000,19000,20000,22000,2014,5,2
2014-05-07,21600,28500,25000,22000,19000,20000,22000,2014,5,7
2014-05-08,21600,28583,25000,22000,19000,20000,22000,2014,5,8
2014-05-09,23200,28680,28000,24000,20000,20000,24000,2014,5,9
2014-05-12,25600,29093,30000,26000,23000,23000,26000,2014,5,12
2014-05-13,26400,29227,30000,26000,23000,23000,30000,2014,5,13
2014-05-14,26400,29387,30000,26000,23000,23000,30000,2014,5,14
2014-05-15,26400,29463,30000,26000,23000,23000,30000,2014,5,15
2014-05-16,26600,29543,30000,27000,23000,23000,30000,2014,5,16
2014-05-19,26600,29613,30000,27000,23000,23000,30000,2014,5,19
2014-05-20,26600,29547,30000,27000,23000,23000,30000,2014,5,20
2014-05-21,26600,29467,30000,27000,23000,23000,30000,2014,5,21
2014-05-22,26200,29400,30000,27000,23000,23000,28000,2014,5,22
2014-05-23,26200,29437,30000,27000,23000,23000,28000,2014,5,23
2014-05-26,26200,29493,30000,27000,23000,23000,28000,2014,5,26
2014-05-27,26200,29560,30000,27000,23000,23000,28000,2014,5,27
2014-05-28,25600,29527,30000,26000,23000,23000,26000,2014,5,28
2014-05-29,25800,29467,28000,27000,23000,25000,26000,2014,5,29
2014-05-30,25400,29493,28000,27000,23000,25000,24000,2014,5,30
2014-06-02,25400,29773,28000,27000,23000,25000,24000,2014,6,2
2014-06-03,25400,29893,28000,27000,23000,25000,24000,2014,6,3
2014-06-05,26600,29990,30000,28000,24000,25000,26000,2014,6,5
2014-06-09,26600,31000,30000,28000,24000,25000,26000,2014,6,9
2014-06-10,27200,31467,30000,29000,24000,25000,28000,2014,6,10
2014-06-11,27200,31773,30000,29000,24000,25000,28000,2014,6,11
2014-06-12,27200,31833,30000,29000,24000,25000,28000,2014,6,12
2014-06-13,27200,31900,30000,29000,24000,25000,28000,2014,6,13
2014-06-16,27800,32453,30000,29000,24000,28000,28000,2014,6,16
2014-06-17,29200,32547,33000,31000,24000,30000,28000,2014,6,17
2014-06-18,31800,32667,35000,33000,29000,30000,32000,2014,6,18
2014-06-19,33000,32700,35000,34000,30000,30000,36000,2014,6,19
2014-06-20,33000,32700,35000,34000,30000,30000,36000,2014,6,20
2014-06-23,33000,32853,35000,34000,30000,30000,36000,2014,6,23
2014-06-24,33000,32920,35000,34000,30000,30000,36000,2014,6,24
2014-06-25,32600,33040,35000,34000,30000,30000,34000,2014,6,25
2014-06-26,32600,33060,35000,34000,30000,30000,34000,2014,6,26
2014-06-27,32600,33030,35000,34000,30000,30000,34000,2014,6,27
2014-06-30,32800,32987,35000,35000,30000,30000,34000,2014,6,30
2014-07-01,32800,32813,35000,35000,30000,30000,34000,2014,7,1
2014-07-02,32800,32517,35000,35000,30000,30000,34000,2014,7,2
2014-07-03,32800,32423,35000,35000,30000,30000,34000,2014,7,3
2014-07-04,32800,32430,35000,35000,30000,30000,34000,2014,7,4
2014-07-07,33200,32267,35000,36000,30000,31000,34000,2014,7,7
2014-07-08,33200,32200,35000,36000,30000,31000,34000,2014,7,8
2014-07-09,33600,32077,35000,36000,30000,33000,34000,2014,7,9
2014-07-10,33600,32043,35000,36000,30000,33000,34000,2014,7,10
2014-07-11,33200,32170,33000,36000,30000,33000,34000,2014,7,11
2014-07-14,33600,32053,35000,36000,30000,33000,34000,2014,7,14
2014-07-15,33600,32293,35000,36000,30000,33000,34000,2014,7,15
2014-07-16,33600,32507,35000,36000,30000,33000,34000,2014,7,16
2014-07-17,33600,32677,35000,36000,30000,33000,34000,2014,7,17
2014-07-18,33600,32560,35000,36000,30000,33000,34000,2014,7,18
2014-07-21,32800,32747,35000,35000,30000,30000,34000,2014,7,21
2014-07-22,32000,33227,32000,34000,30000,30000,34000,2014,7,22
2014-07-23,32000,33653,32000,34000,30000,30000,34000,2014,7,23
2014-07-24,31000,33493,32000,33000,30000,30000,30000,2014,7,24
2014-07-25,30200,33470,32000,31000,30000,30000,28000,2014,7,25
2014-07-28,30200,33607,32000,31000,30000,30000,28000,2014,7,28
2014-07-29,30200,33447,32000,31000,30000,30000,28000,2014,7,29
2014-07-30,30600,33320,32000,31000,30000,30000,30000,2014,7,30
2014-07-31,30600,33647,32000,31000,30000,30000,30000,2014,7,31
2014-08-04,30200,32883,32000,31000,30000,30000,28000,2014,8,4
2014-08-05,30200,32780,32000,31000,30000,30000,28000,2014,8,5
2014-08-06,30600,32653,32000,31000,30000,30000,30000,2014,8,6
2014-08-07,30600,32343,32000,31000,30000,30000,30000,2014,8,7
2014-08-08,30200,31887,32000,31000,30000,30000,28000,2014,8,8
2014-08-11,29800,31400,32000,31000,30000,28000,28000,2014,8,11
2014-08-12,29800,31247,32000,31000,30000,28000,28000,2014,8,12
2014-08-13,28800,31053,32000,30000,30000,26000,26000,2014,8,13
2014-08-14,28600,30987,30000,30000,30000,26000,27000,2014,8,14
2014-08-18,27600,30870,30000,29000,30000,24000,25000,2014,8,18
2014-08-19,27600,30593,30000,29000,30000,24000,25000,2014,8,19
2014-08-20,27600,30170,30000,29000,30000,24000,25000,2014,8,20
2014-08-21,27600,29870,30000,29000,30000,24000,25000,2014,8,21
2014-08-22,27800,29540,30000,29000,30000,24000,26000,2014,8,22
2014-08-25,27400,28170,30000,29000,30000,24000,24000,2014,8,25
2014-08-26,27400,27707,30000,29000,30000,24000,24000,2014,8,26
2014-08-27,27000,27437,30000,29000,30000,22000,24000,2014,8,27
2014-08-28,27000,27380,30000,29000,30000,22000,24000,2014,8,28
2014-08-29,27000,27303,30000,29000,30000,22000,24000,2014,8,29
2014-09-01,27000,26890,30000,29000,30000,22000,24000,2014,9,1
2014-09-02,26200,27040,27000,28000,30000,22000,24000,2014,9,2
2014-09-03,26400,27110,27000,28000,30000,22000,25000,2014,9,3
2014-09-04,25800,27200,27000,27000,30000,20000,25000,2014,9,4
2014-09-05,25800,27370,27000,27000,30000,20000,25000,2014,9,5
2014-09-11,25800,28013,27000,27000,30000,20000,25000,2014,9,11
2014-09-12,23600,27840,27000,25000,27000,18000,21000,2014,9,12
2014-09-15,23400,27513,27000,25000,27000,18000,20000,2014,9,15
2014-09-17,23600,27047,27000,26000,27000,18000,20000,2014,9,17
2014-09-18,23600,26967,27000,26000,27000,18000,20000,2014,9,18
2014-09-19,23800,26920,27000,26000,27000,17000,22000,2014,9,19
2014-09-22,23000,26593,27000,26000,27000,17000,18000,2014,9,22
2014-09-23,22400,26550,24000,25000,25000,17000,21000,2014,9,23
2014-09-24,23000,26423,24000,25000,25000,17000,24000,2014,9,24
2014-09-25,23200,26290,24000,25000,25000,17000,25000,2014,9,25
2014-09-26,23000,26267,23000,25000,25000,17000,25000,2014,9,26
2014-09-29,23400,25897,25000,25000,25000,17000,25000,2014,9,29
2014-09-30,23200,25747,25000,25000,25000,18000,23000,2014,9,30
2014-10-01,22800,25553,25000,24000,25000,17000,23000,2014,10,1
2014-10-02,22000,25363,25000,23000,24000,17000,21000,2014,10,2
2014-10-06,21200,24437,24000,22000,23000,16000,21000,2014,10,6
2014-10-07,21200,24160,23000,22000,23000,16000,22000,2014,10,7
2014-10-08,21200,23667,23000,22000,23000,16000,22000,2014,10,8
2014-10-10,21200,22637,23000,22000,23000,16000,22000,2014,10,10
2014-10-13,21000,22203,23000,22000,23000,16000,21000,2014,10,13
2014-10-14,20800,22120,23000,22000,23000,16000,20000,2014,10,14
2014-10-15,20600,21960,23000,22000,22000,16000,20000,2014,10,15
2014-10-16,20000,21890,23000,22000,22000,16000,17000,2014,10,16
2014-10-17,20600,21880,23000,22000,22000,16000,20000,2014,10,17
2014-10-20,21000,21693,23000,22000,22000,18000,20000,2014,10,20
2014-10-21,20400,21667,21000,21000,22000,18000,20000,2014,10,21
2014-10-22,20400,21693,21000,21000,22000,18000,20000,2014,10,22
2014-10-23,20000,21683,21000,21000,22000,18000,18000,2014,10,23
2014-10-24,19800,21630,20000,21000,22000,18000,18000,2014,10,24
2014-10-27,19800,21460,20000,21000,22000,18000,18000,2014,10,27
2014-10-28,19800,21453,20000,21000,22000,18000,18000,2014,10,28
2014-10-29,19800,21453,20000,21000,22000,18000,18000,2014,10,29
2014-10-30,19800,21343,20000,21000,22000,18000,18000,2014,10,30
2014-10-31,19800,21157,20000,21000,22000,18000,18000,2014,10,31
2014-11-03,19800,20990,20000,21000,22000,18000,18000,2014,11,3
2014-11-04,19800,21077,20000,21000,22000,18000,18000,2014,11,4
2014-11-05,19800,21133,20000,21000,22000,18000,18000,2014,11,5
2014-11-06,20200,21153,20000,21000,22000,18000,20000,2014,11,6
2014-11-07,20200,21267,20000,21000,22000,18000,20000,2014,11,7
2014-11-10,20200,21430,20000,21000,22000,18000,20000,2014,11,10
2014-11-11,20200,21430,20000,21000,22000,18000,20000,2014,11,11
2014-11-12,20200,21453,20000,21000,22000,18000,20000,2014,11,12
2014-11-13,20200,21393,20000,21000,22000,18000,20000,2014,11,13
2014-11-14,20200,21347,20000,21000,22000,18000,20000,2014,11,14
2014-11-17,20200,21323,20000,21000,22000,18000,20000,2014,11,17
2014-11-18,20200,21347,20000,21000,22000,18000,20000,2014,11,18
2014-11-19,19800,21280,20000,21000,22000,16000,20000,2014,11,19
2014-11-20,19800,21257,20000,21000,22000,16000,20000,2014,11,20
2014-11-21,19400,21257,20000,21000,22000,16000,18000,2014,11,21
2014-11-24,19400,21280,20000,21000,22000,16000,18000,2014,11,24
2014-11-25,19600,21320,20000,21000,22000,16000,19000,2014,11,25
2014-11-26,19600,21480,20000,21000,22000,16000,19000,2014,11,26
2014-11-27,19400,21497,20000,21000,22000,16000,18000,2014,11,27
2014-11-28,19400,21483,20000,21000,22000,16000,18000,2014,11,28
2014-12-02,19400,21867,20000,21000,22000,16000,18000,2014,12,2
2014-12-03,19400,21893,20000,21000,22000,16000,18000,2014,12,3
2014-12-04,19600,21970,21000,21000,22000,16000,18000,2014,12,4
2014-12-05,20400,22103,21000,21000,22000,18000,20000,2014,12,5
2014-12-08,20400,22453,21000,21000,22000,18000,20000,2014,12,8
2014-12-09,20600,22473,21000,22000,22000,18000,20000,2014,12,9
2014-12-10,20600,22520,21000,22000,22000,18000,20000,2014,12,10
2014-12-11,20600,22547,21000,22000,22000,18000,20000,2014,12,11
2014-12-12,20600,22550,21000,22000,22000,18000,20000,2014,12,12
2014-12-15,20800,22607,21000,23000,22000,18000,20000,2014,12,15
2014-12-16,20800,22627,21000,23000,22000,18000,20000,2014,12,16
2014-12-17,20400,22733,21000,22000,21000,18000,20000,2014,12,17
2014-12-18,21000,22797,21000,22000,21000,20000,21000,2014,12,18
2014-12-19,21000,22817,21000,22000,21000,20000,21000,2014,12,19
2014-12-22,21000,23120,21000,22000,21000,20000,21000,2014,12,22
2014-12-23,21000,23213,21000,22000,21000,20000,21000,2014,12,23
2014-12-24,21000,23240,21000,22000,21000,20000,21000,2014,12,24
2014-12-26,20600,23283,21000,22000,21000,18000,21000,2014,12,26
2014-12-29,21000,23200,23000,22000,21000,18000,21000,2014,12,29
2014-12-30,21000,23347,23000,22000,21000,18000,21000,2014,12,30
2014-12-31,21200,23507,23000,23000,21000,18000,21000,2014,12,31
2015-01-02,21200,23593,23000,23000,21000,18000,21000,2015,1,2
2015-01-05,21400,24000,23000,23000,21000,18000,22000,2015,1,5
2015-01-06,21800,24200,23000,23000,21000,18000,24000,2015,1,6
2015-01-07,22600,24307,23000,24000,22000,20000,24000,2015,1,7
2015-01-08,22600,24423,23000,24000,22000,20000,24000,2015,1,8
2015-01-09,22600,24453,23000,24000,22000,20000,24000,2015,1,9
2015-01-12,22600,25013,23000,24000,22000,20000,24000,2015,1,12
2015-01-13,22600,25120,23000,24000,22000,20000,24000,2015,1,13
2015-01-14,22600,25223,23000,24000,22000,20000,24000,2015,1,14
2015-01-15,22600,25237,23000,24000,22000,20000,24000,2015,1,15
2015-01-16,22600,25267,23000,24000,22000,20000,24000,2015,1,16
2015-01-19,22600,25487,23000,24000,22000,20000,24000,2015,1,19
2015-01-20,22600,25500,23000,24000,22000,20000,24000,2015,1,20
2015-01-21,22200,25520,23000,24000,22000,18000,24000,2015,1,21
2015-01-22,22200,25507,23000,24000,22000,18000,24000,2015,1,22
2015-01-23,22200,25527,23000,24000,22000,18000,24000,2015,1,23
2015-01-26,22400,25520,24000,24000,22000,18000,24000,2015,1,26
2015-01-27,22400,25507,24000,24000,22000,18000,24000,2015,1,27
2015-01-28,22800,25507,24000,26000,22000,18000,24000,2015,1,28
2015-01-29,22600,25503,24000,26000,22000,18000,23000,2015,1,29
2015-01-30,22000,25503,24000,25000,22000,18000,21000,2015,1,30
2015-02-02,22000,25617,24000,25000,22000,18000,21000,2015,2,2
2015-02-03,22400,25643,24000,25000,22000,20000,21000,2015,2,3
2015-02-04,22400,25733,24000,25000,22000,20000,21000,2015,2,4
2015-02-05,22400,25853,24000,25000,22000,20000,21000,2015,2,5
2015-02-06,22400,25987,24000,25000,22000,20000,21000,2015,2,6
2015-02-09,22800,26173,24000,25000,22000,20000,23000,2015,2,9
2015-02-10,23400,26247,26000,25000,22000,20000,24000,2015,2,10
2015-02-11,23400,26247,26000,25000,22000,20000,24000,2015,2,11
2015-02-12,23400,26333,26000,25000,22000,20000,24000,2015,2,12
2015-02-13,23400,26427,26000,25000,22000,20000,24000,2015,2,13
2015-02-16,23400,26383,26000,25000,22000,20000,24000,2015,2,16
2015-02-17,23400,26333,26000,25000,22000,20000,24000,2015,2,17
2015-02-23,23400,25933,26000,25000,22000,20000,24000,2015,2,23
2015-02-24,23400,25907,26000,25000,22000,20000,24000,2015,2,24
2015-02-25,24400,25827,28000,25000,22000,23000,24000,2015,2,25
2015-02-26,24800,25687,29000,25000,23000,23000,24000,2015,2,26
2015-02-27,26600,25600,32000,26000,25000,25000,25000,2015,2,27
2015-03-02,27400,25470,35000,27000,25000,25000,25000,2015,3,2
2015-03-03,27400,25457,35000,27000,25000,25000,25000,2015,3,3
2015-03-04,27400,25440,32000,27000,25000,25000,28000,2015,3,4
2015-03-05,27400,25413,32000,27000,25000,25000,28000,2015,3,5
2015-03-06,27400,25403,32000,27000,25000,25000,28000,2015,3,6
2015-03-09,27400,25467,32000,27000,25000,25000,28000,2015,3,9
2015-03-10,27400,25427,32000,27000,25000,25000,28000,2015,3,10
2015-03-11,28200,25400,33000,28000,27000,25000,28000,2015,3,11
2015-03-12,27600,25427,33000,28000,27000,22000,28000,2015,3,12
2015-03-13,27600,25403,33000,28000,27000,22000,28000,2015,3,13
2015-03-16,28200,25273,34000,30000,27000,22000,28000,2015,3,16
2015-03-17,28200,25327,34000,30000,27000,22000,28000,2015,3,17
2015-03-18,28200,25320,34000,30000,27000,22000,28000,2015,3,18
2015-03-19,28200,25240,34000,30000,27000,22000,28000,2015,3,19
2015-03-20,28600,25187,34000,30000,27000,22000,30000,2015,3,20
2015-03-23,28200,24927,34000,30000,27000,22000,28000,2015,3,23
2015-03-24,28000,24933,34000,31000,27000,22000,26000,2015,3,24
2015-03-25,28000,24920,34000,31000,27000,22000,26000,2015,3,25
2015-03-26,28000,24840,34000,31000,27000,22000,26000,2015,3,26
2015-03-27,28000,24760,34000,31000,27000,22000,26000,2015,3,27
2015-03-30,28000,24800,34000,31000,27000,22000,26000,2015,3,30
2015-03-31,28000,24867,34000,31000,27000,22000,26000,2015,3,31
2015-04-01,28400,24840,34000,31000,27000,22000,28000,2015,4,1
2015-04-02,28800,24720,34000,31000,27000,22000,30000,2015,4,2
2015-04-03,28800,24623,34000,31000,27000,22000,30000,2015,4,3
2015-04-06,28800,24387,34000,31000,27000,22000,30000,2015,4,6
2015-04-07,28800,24520,34000,31000,27000,22000,30000,2015,4,7
2015-04-08,28800,24613,34000,31000,27000,22000,30000,2015,4,8
2015-04-09,28800,24537,34000,31000,27000,22000,30000,2015,4,9
2015-04-10,28800,24430,34000,31000,27000,22000,30000,2015,4,10
2015-04-13,28800,24567,34000,31000,27000,22000,30000,2015,4,13
2015-04-14,28200,24633,31000,31000,27000,22000,30000,2015,4,14
2015-04-15,28200,24693,31000,31000,27000,22000,30000,2015,4,15
2015-04-16,28200,24800,31000,31000,27000,22000,30000,2015,4,16
2015-04-17,28200,24937,31000,31000,27000,22000,30000,2015,4,17
2015-04-20,28200,25147,31000,31000,27000,22000,30000,2015,4,20
2015-04-21,28200,25147,31000,31000,27000,22000,30000,2015,4,21
2015-04-22,28200,25173,31000,31000,27000,22000,30000,2015,4,22
2015-04-23,28200,25187,31000,31000,27000,22000,30000,2015,4,23
2015-04-24,29000,25180,33000,32000,28000,22000,30000,2015,4,24
2015-04-27,29400,25340,33000,32000,28000,24000,30000,2015,4,27
2015-04-28,29400,25360,33000,32000,28000,24000,30000,2015,4,28
2015-04-29,29400,25453,33000,32000,28000,24000,30000,2015,4,29
2015-04-30,29400,25573,33000,32000,28000,24000,30000,2015,4,30
2015-05-04,30400,26093,36000,32000,30000,24000,30000,2015,5,4
2015-05-06,31000,26307,38000,33000,30000,24000,30000,2015,5,6
2015-05-07,31000,26513,38000,33000,30000,24000,30000,2015,5,7
2015-05-08,31000,26677,38000,33000,30000,24000,30000,2015,5,8
2015-05-11,31000,27317,38000,33000,30000,24000,30000,2015,5,11
2015-05-12,31200,27593,38000,33000,30000,25000,30000,2015,5,12
2015-05-13,31200,27920,38000,33000,30000,25000,30000,2015,5,13
2015-05-14,31200,28240,38000,33000,30000,25000,30000,2015,5,14
2015-05-15,31200,28463,38000,33000,30000,25000,30000,2015,5,15
2015-05-18,31200,28810,38000,33000,30000,25000,30000,2015,5,18
2015-05-19,31200,28853,38000,33000,30000,25000,30000,2015,5,19
2015-05-20,31200,28880,38000,33000,30000,25000,30000,2015,5,20
2015-05-21,31600,28853,38000,33000,30000,27000,30000,2015,5,21
2015-05-22,31600,28800,38000,33000,30000,27000,30000,2015,5,22
2015-05-26,31600,28933,38000,33000,30000,27000,30000,2015,5,26
2015-05-27,31600,29053,38000,33000,30000,27000,30000,2015,5,27
2015-05-28,30200,29060,38000,30000,28000,25000,30000,2015,5,28
2015-05-29,30200,29027,38000,30000,28000,25000,30000,2015,5,29
2015-06-01,30200,29227,38000,30000,28000,25000,30000,2015,6,1
2015-06-02,30200,29440,38000,30000,28000,25000,30000,2015,6,2
2015-06-03,30200,29667,38000,30000,28000,25000,30000,2015,6,3
2015-06-04,30200,29773,38000,30000,28000,25000,30000,2015,6,4
2015-06-05,30200,29897,38000,30000,28000,25000,30000,2015,6,5
2015-06-08,29800,30507,38000,28000,28000,25000,30000,2015,6,8
2015-06-09,29800,30953,38000,28000,28000,25000,30000,2015,6,9
2015-06-10,29800,31467,38000,28000,28000,25000,30000,2015,6,10
2015-06-11,29800,31787,38000,28000,28000,25000,30000,2015,6,11
2015-06-12,29800,31940,38000,28000,28000,25000,30000,2015,6,12
2015-06-15,30200,32523,40000,28000,28000,25000,30000,2015,6,15
2015-06-16,31000,32813,40000,30000,28000,25000,32000,2015,6,16
2015-06-17,31800,33280,42000,30000,30000,25000,32000,2015,6,17
2015-06-18,34200,33747,44000,33000,32000,30000,32000,2015,6,18
2015-06-19,35800,34100,45000,35000,35000,30000,34000,2015,6,19
2015-06-22,36800,34587,45000,38000,35000,30000,36000,2015,6,22
2015-06-23,37200,34627,45000,40000,35000,30000,36000,2015,6,23
2015-06-24,37400,34693,46000,40000,35000,30000,36000,2015,6,24
2015-06-25,37400,34813,46000,40000,35000,30000,36000,2015,6,25
2015-06-26,37400,34873,46000,40000,35000,30000,36000,2015,6,26
2015-06-29,37400,34940,46000,40000,35000,30000,36000,2015,6,29
2015-06-30,37400,34880,46000,40000,35000,30000,36000,2015,6,30
2015-07-01,37400,34800,46000,40000,35000,30000,36000,2015,7,1
2015-07-02,37600,34637,44000,40000,35000,33000,36000,2015,7,2
2015-07-03,37600,34610,44000,40000,35000,33000,36000,2015,7,3
2015-07-06,37600,34560,44000,40000,35000,33000,36000,2015,7,6
2015-07-07,38200,34587,44000,40000,35000,33000,39000,2015,7,7
2015-07-08,38200,34587,44000,40000,35000,33000,39000,2015,7,8
2015-07-09,37600,34517,44000,40000,35000,30000,39000,2015,7,9
2015-07-10,37600,34497,44000,40000,35000,30000,39000,2015,7,10
2015-07-13,37600,34447,44000,40000,35000,30000,39000,2015,7,13
2015-07-14,36800,34187,40000,40000,35000,30000,39000,2015,7,14
2015-07-15,36200,34120,38000,39000,35000,30000,39000,2015,7,15
2015-07-16,34200,34040,38000,36000,33000,25000,39000,2015,7,16
2015-07-17,34200,33917,38000,36000,33000,25000,39000,2015,7,17
2015-07-20,34200,33293,38000,36000,33000,25000,39000,2015,7,20
2015-07-21,33800,33307,40000,35000,33000,25000,36000,2015,7,21
2015-07-22,33800,33413,40000,35000,33000,25000,36000,2015,7,22
2015-07-23,33800,33480,40000,35000,33000,25000,36000,2015,7,23
2015-07-24,33800,33240,40000,35000,33000,25000,36000,2015,7,24
2015-07-27,33800,33453,40000,35000,33000,25000,36000,2015,7,27
2015-07-28,34800,33660,40000,35000,33000,30000,36000,2015,7,28
2015-07-29,35800,33767,38000,35000,35000,35000,36000,2015,7,29
2015-07-30,35800,33560,38000,35000,35000,35000,36000,2015,7,30
2015-07-31,34800,33700,38000,35000,35000,30000,36000,2015,7,31
2015-08-03,37400,33277,43000,39000,35000,34000,36000,2015,8,3
2015-08-04,36800,33123,40000,39000,35000,34000,36000,2015,8,4
2015-08-05,35200,33073,38000,36000,35000,34000,33000,2015,8,5
2015-08-06,33600,32947,38000,34000,33000,30000,33000,2015,8,6
2015-08-07,33000,32647,38000,32000,33000,30000,32000,2015,8,7
2015-08-10,31400,31770,38000,32000,33000,26000,28000,2015,8,10
2015-08-11,30800,31723,38000,32000,33000,26000,25000,2015,8,11
2015-08-12,30800,31500,38000,32000,33000,26000,25000,2015,8,12
2015-08-13,30800,31307,38000,32000,33000,26000,25000,2015,8,13
2015-08-17,30400,31153,38000,32000,33000,24000,25000,2015,8,17
2015-08-18,29800,31073,35000,32000,33000,24000,25000,2015,8,18
2015-08-19,28800,30780,32000,30000,33000,24000,25000,2015,8,19
2015-08-20,27800,30397,30000,30000,30000,24000,25000,2015,8,20
2015-08-21,27800,30283,30000,30000,30000,24000,25000,2015,8,21
2015-08-24,28200,29500,32000,30000,30000,24000,25000,2015,8,24
2015-08-25,28800,28927,32000,30000,30000,26000,26000,2015,8,25
2015-08-26,28800,28400,32000,30000,30000,26000,26000,2015,8,26
2015-08-27,29200,28090,32000,30000,30000,26000,28000,2015,8,27
2015-08-28,28400,28010,32000,30000,30000,25000,25000,2015,8,28
2015-08-31,28000,27320,32000,30000,30000,23000,25000,2015,8,31
2015-09-01,27600,27360,30000,30000,30000,23000,25000,2015,9,1
2015-09-02,26200,27467,30000,28000,28000,20000,25000,2015,9,2
2015-09-03,26200,27480,30000,28000,28000,20000,25000,2015,9,3
2015-09-04,26200,27557,30000,28000,28000,20000,25000,2015,9,4
2015-09-07,26200,28057,30000,28000,28000,20000,25000,2015,9,7
2015-09-08,25200,28243,28000,27000,28000,20000,23000,2015,9,8
2015-09-09,25400,28270,28000,27000,28000,21000,23000,2015,9,9
2015-09-10,25800,28317,30000,27000,28000,21000,23000,2015,9,10
2015-09-11,25400,28187,30000,27000,26000,21000,23000,2015,9,11
2015-09-14,25400,27880,30000,27000,26000,21000,23000,2015,9,14
2015-09-15,25400,27740,30000,27000,26000,21000,23000,2015,9,15
2015-09-16,24400,27487,28000,27000,25000,19000,23000,2015,9,16
2015-09-17,24200,27300,28000,26000,25000,19000,23000,2015,9,17
2015-09-18,23600,27237,26000,25000,25000,19000,23000,2015,9,18
2015-09-21,23600,26803,26000,25000,25000,19000,23000,2015,9,21
2015-09-22,22600,26717,26000,24000,25000,18000,20000,2015,9,22
2015-09-23,22400,26643,25000,24000,25000,18000,20000,2015,9,23
2015-09-24,22400,26490,25000,24000,25000,18000,20000,2015,9,24
2015-09-25,22400,26330,25000,24000,25000,18000,20000,2015,9,25
2015-09-30,22400,25920,25000,24000,25000,18000,20000,2015,9,30
2015-10-01,22400,25740,25000,24000,25000,18000,20000,2015,10,1
2015-10-02,22200,25550,25000,24000,24000,18000,20000,2015,10,2
2015-10-05,22600,24957,27000,24000,24000,18000,20000,2015,10,5
2015-10-06,23000,24677,29000,24000,24000,18000,20000,2015,10,6
2015-10-07,23400,24400,29000,24000,24000,18000,22000,2015,10,7
2015-10-08,23400,24000,29000,24000,24000,18000,22000,2015,10,8
2015-10-12,21800,22917,25000,24000,24000,16000,20000,2015,10,12
2015-10-13,21800,22900,25000,24000,24000,16000,20000,2015,10,13
2015-10-14,22200,22773,27000,24000,24000,16000,20000,2015,10,14
2015-10-15,22200,22613,27000,24000,24000,16000,20000,2015,10,15
2015-10-16,22200,22583,27000,24000,24000,16000,20000,2015,10,16
2015-10-19,22200,22473,27000,24000,24000,16000,20000,2015,10,19
2015-10-20,22200,22400,27000,24000,24000,16000,20000,2015,10,20
2015-10-21,22200,22360,27000,24000,24000,16000,20000,2015,10,21
2015-10-22,22200,22333,27000,24000,24000,16000,20000,2015,10,22
2015-10-23,22200,22243,27000,24000,24000,16000,20000,2015,10,23
2015-10-26,21800,21977,25000,24000,24000,16000,20000,2015,10,26
2015-10-27,21800,21920,25000,24000,24000,16000,20000,2015,10,27
2015-10-28,21800,21920,25000,24000,24000,16000,20000,2015,10,28
2015-10-29,21800,21960,25000,24000,24000,16000,20000,2015,10,29
2015-10-30,21800,21917,25000,24000,24000,16000,20000,2015,10,30
2015-11-02,21800,21773,25000,24000,24000,16000,20000,2015,11,2
2015-11-03,21800,21797,25000,24000,24000,16000,20000,2015,11,3
2015-11-04,21800,21903,25000,24000,24000,16000,20000,2015,11,4
